address,age,area,bedroom,direction,elevator,floor,furnished,lat,link,livingroom,lon,title,totalFloor,totalPrice,unitPrice
新锐时代,NA,87,2, 南 , 无电梯,中楼层, 其他 ,39.951838,http://bj.lianjia.com/xiaoqu/2011047774198/,1,116.850488,新锐时代   满2   南向  两居,38,218,24992
福泽御园,2007,78,2, 南 , 无电梯,低楼层, 精装 ,39.955437,http://bj.lianjia.com/xiaoqu/2011047640756/,1,116.836261,福成四期南向大一居改两居户型，豪华装修，不满两年,26,210,26623
福泽御园,2007,89,2, 南 北 , 无电梯,低楼层, 精装 ,39.955437,http://bj.lianjia.com/xiaoqu/2011047640756/,1,116.836261,福成四期　南北通透　正规两居室　家具家电齐全稀缺房源,23,245,27529
福城上上城五期,2009,96,3, 东 北 , 无电梯,低楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,燕郊福城五期，东北朝向三居室，自住装修，满二年,18,230,23959
东方夏威夷北岸,2009,89,2, 南 , 无电梯,低楼层, 精装 ,39.969857,http://bj.lianjia.com/xiaoqu/2011047640762/,1,116.787285,燕顺路沿线小区 出行方便 精装修随时看房,33,232,25919
雷捷时代广场,2012,92,2, 东北 , 无电梯,低楼层, 其他 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,1,116.876174,雷捷时代广场东北向两居室,34,210,22747
天洋城,2011,75,2, 南 北 , 无电梯,高楼层, 其他 ,39.970903,http://bj.lianjia.com/xiaoqu/2011047640650/,1,116.828287,天洋城朝南两居室,33,210,28000
福泽御园,2007,83,2, 南 , 无电梯,高楼层, 其他 ,39.955437,http://bj.lianjia.com/xiaoqu/2011047640756/,1,116.836261,福成四期三阳开泰户型，精装，看房随时,24,225,27031
45所1区,NA,76,2, 南 北 , 无电梯,中楼层, 其他 ,39.965122,http://bj.lianjia.com/xiaoqu/2011057748991/,1,116.819188,45所1区 2室1厅 228万,5,228,29883
东方夏威夷北岸,2010,87,2, 南 , 无电梯,低楼层, 简装 ,39.969857,http://bj.lianjia.com/xiaoqu/2011047640762/,1,116.787285,东方夏威夷北岸，经典户型，看房方便,33,240,27587
青年新城,2015,84,2, 南 西 , 无电梯,中楼层, 其他 ,39.969548,http://bj.lianjia.com/xiaoqu/2011047841715/,1,116.782383,燕顺路 青年新城南向两居 诚心出售,24,235,27977
东方夏威夷南岸二期,2012,57,1, 南 , 无电梯,低楼层, 其他 ,39.964396,http://bj.lianjia.com/xiaoqu/2011047640761/,1,116.794444,东方夏威夷南岸二期 1室1厅 200万,18,200,35088
福城上上城三季,2010,78,2, 南 北 , 无电梯,高楼层, 其他 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,1,116.782754,上上城三季两居室 精装修 业主靠谱出售,18,230,29450
潮白人家,2012,88,2, 南 , 无电梯,低楼层, 其他 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家 精装两居 纯南向 随时看房 业主急售,18,248,28017
东方夏威夷北岸,2009,90,2, 东 南 , 无电梯,高楼层, 其他 ,39.969857,http://bj.lianjia.com/xiaoqu/2011047640762/,1,116.787285,东方夏威夷北岸东南两居室随时签约,33,242,26623
潮白人家,2012,64,1, 东北 , 无电梯,中楼层, 简装 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家，东北向正规一居，业主自改小两居,24,205,32032
福城上上城五期,2009,87,2, 西南 , 无电梯,低楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期，标准西南向两居，简装，低楼层，采光好。,18,230,26346
星河185,2012,45,2, 南 北 , 无电梯,中楼层, 其他 ,40.001976,http://bj.lianjia.com/xiaoqu/2011047728825/,2,116.786491,星河185 2室2厅 200万,12,200,44190
雷捷时代广场,2012,89,2, 东南 , 无电梯,低楼层, 其他 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,1,116.876174,雷捷时代广场 东南两居 精装诚售 看房方便,27,200,22430
福泽御园,2007,80,2, 南 , 无电梯,高楼层, 其他 ,39.955437,http://bj.lianjia.com/xiaoqu/2011047640756/,1,116.836261,福泽御园 满两年 中高层 纯南向正规两居 无遮挡,26,210,26146
福城上上城五期,2009,95,2, 东南 , 无电梯,高楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期东南三居 满两年,18,235,24603
维多利亚,2009,90,2, 西北 , 无电梯,高楼层, 其他 ,39.948694,http://bj.lianjia.com/xiaoqu/2011047744899/,1,116.819653,维多利亚 业主诚售 配套齐全 ,34,220,24364
福城上上城五期,2009,90,2, 西南 , 无电梯,高楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期西南向装修两居室，业主靠谱出售,28,230,25292
广宁村,1979,67,3, 南 北 , 无电梯,中楼层, 简装 ,39.936615,http://bj.lianjia.com/xiaoqu/1111027374674/,1,116.150668,南北向3居室 中间楼层  房子位置好 可随时签约 优质房,6,240,35546
东亚上北中心,2009,60,1, 南 , 有电梯,中楼层, 简装 ,40.087773,http://bj.lianjia.com/xiaoqu/1111027374040/,1,116.347998,不限购   总价低   交通便利   配套齐全,20,231,38475
乐想汇,2013,51,1, 东 , 有电梯,中楼层, 精装 ,40.05627,http://bj.lianjia.com/xiaoqu/1111046126379/,0,116.445474,朝阳北苑 50年产权不限购 精装出售 无抵押 产权清晰,18,210,40416
金隅自由筑,2013,55,1, 南 , 有电梯,高楼层, 简装 ,39.881771,http://bj.lianjia.com/xiaoqu/1111046557572/,1,116.703689,大产权，不限购，可以注册公司，户型方正,7,210,38182
北京像素北区,2010,40,2, 西北 , 有电梯,高楼层, 精装 ,39.933755,http://bj.lianjia.com/xiaoqu/1111045342577/,1,116.621507,北京像素 不限购复式 民水民电,13,210,51547
福城上上城二季,2009,83,2, 南 北 , 无电梯,高楼层, 精装 ,39.963419,http://bj.lianjia.com/xiaoqu/2011047732958/,1,116.798268,福城上上城二季 2室1厅 235万,18,235,28314
福城上上城三季,2010,84,2, 南 , 无电梯,中楼层, 简装 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,1,116.782754,福城上上城三季 2室1厅 218万,15,218,25953
纳丹堡,2009,65,1, 西 , 无电梯,高楼层, 简装 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,1,116.779959,纳丹堡 1室1厅 210万,18,210,32018
星河185,2012,46,2, 南 北 , 无电梯,低楼层, 精装 ,40.001976,http://bj.lianjia.com/xiaoqu/2011047728825/,1,116.786491,星河185 2室1厅 240万,12,240,52174
星河185,2012,77,2, 西 北 , 无电梯,低楼层, 简装 ,40.001976,http://bj.lianjia.com/xiaoqu/2011047728825/,1,116.786491,星河185 2室1厅 220万,19,220,28572
中燕小区,2000,105,3, 南 北 , 无电梯,高楼层, 简装 ,39.964277,http://bj.lianjia.com/xiaoqu/2011047848610/,2,116.812718,中燕小区 3室2厅 230万,6,230,21905
长城国际,2010,49,1, 西 , 有电梯,中楼层, 精装 ,39.900576,http://bj.lianjia.com/xiaoqu/1111027376334/,0,116.638919,长城国际精装西向一居无遮挡业主诚心出售,22,230,46825
天洋城,2011,80,2, 东 西 , 无电梯,低楼层, 精装 ,39.970903,http://bj.lianjia.com/xiaoqu/2011047640650/,1,116.828287,天洋城东西向两居室 业主诚售 随时可看,24,220,27350
福城上上城五期,2009,106,3, 南 北 , 无电梯,中楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期精装大三居 南北通透 业主诚心出售,13,240,22642
乐想汇,2013,71,1, 南 , 有电梯,中楼层, 简装 ,40.05627,http://bj.lianjia.com/xiaoqu/1111046126379/,0,116.445474,乐想汇 简单装修 不限购 可注册办公,18,248,34930
甘露园南里,1992,37,1, 西 , 无电梯,高楼层, 其他 ,39.922247,http://bj.lianjia.com/xiaoqu/1111027374649/,1,116.522105,甘露园南里 1室1厅 225万,6,225,60065
青年新城,2015,83,2, 南 , 无电梯,高楼层, 其他 ,39.969548,http://bj.lianjia.com/xiaoqu/2011047841715/,1,116.782383,青年新城 2室1厅 225万,24,225,27089
风尚国际公寓,2009,91,3, 南 , 无电梯,低楼层, 其他 ,39.947951,http://bj.lianjia.com/xiaoqu/2011047743944/,1,116.81878,风尚国际公寓 3室1厅 220万,34,220,23958
星河皓月,2009,73,1, 南 , 无电梯,低楼层, 简装 ,39.987782,http://bj.lianjia.com/xiaoqu/2011047640765/,1,116.780446,星河皓月精装板楼大一居,6,243,33062
青年新城,2015,80,2, 南 , 无电梯,高楼层, 其他 ,39.969548,http://bj.lianjia.com/xiaoqu/2011047841715/,1,116.782383,青年新城 2室1厅 215万,32,215,26875
福城上上城二季,2009,76,2, 南 , 无电梯,中楼层, 其他 ,39.963419,http://bj.lianjia.com/xiaoqu/2011047732958/,1,116.798268,福城上上城二季 2室1厅 215万,32,215,28290
北京方糖,NA,53,1, 西 , 无电梯,低楼层, 其他 ,40.108073,http://bj.lianjia.com/xiaoqu/1111046146217/,1,116.564402,精装LOFT不限购层高5.5米,8,245,46227
福城上上城五期,2009,83,2, 南 北 , 无电梯,高楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城上上城五期 2室1厅 223万,18,223,26868
风尚国际公寓,2009,99,3, 东南 , 无电梯,低楼层, 其他 ,39.947951,http://bj.lianjia.com/xiaoqu/2011047743944/,1,116.81878,风尚国际公寓 3室1厅 240万,34,240,24124
福城上上城二季,2009,72,2, 南 , 无电梯,中楼层, 其他 ,39.963419,http://bj.lianjia.com/xiaoqu/2011047732958/,1,116.798268,燕顺路上上城二季 中间楼层 南向两居室精装修,15,216,29785
中海城紫鑫阁,2011,48,1, 西 , 有电梯,高楼层, 精装 ,39.850642,http://bj.lianjia.com/xiaoqu/1111027382460/,1,116.451955,中海城紫鑫阁 西向高楼层一居室 ,20,220,45834
雷捷时代广场,2012,101,3, 东北 , 无电梯,高楼层, 其他 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,1,116.876174,雷捷时代广场西北大三居精装修看房方便,34,233,23070
拱辰星园小区,NA,99,2, 西北 , 无电梯,低楼层, 简装 ,39.73978,http://bj.lianjia.com/xiaoqu/1111052111356/,1,116.144425,拱辰星园小区  成熟社区  周边配套齐全,15,245,24587
古城南里,1983,45,1, 南 , 有电梯,高楼层, 简装 ,39.912986,http://bj.lianjia.com/xiaoqu/1111027374520/,1,116.195775,古城南里，紧邻一号线地铁古城站，交通方便,16,220,48889
明天第一城8号院,2007,50,1, 南 , 有电梯,中楼层, 其他 ,40.053314,http://bj.lianjia.com/xiaoqu/1111027378408/,0,116.415647,不限购 朝阳产权可落户 少见南向大开间 户型方正,16,210,41511
旭辉奥都,2008,48,1, 西 , 有电梯,高楼层, 其他 ,40.0514,http://bj.lianjia.com/xiaoqu/1111027380785/,0,116.42376,视野开阔 不限购 民水民电 正对小区花园,19,210,43069
福城上上城五期,2009,85,2, 东 西 北 , 无电梯,中楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期 东西向正规两居室 豪华装修 挎包入住,28,228,26824
东方夏威夷北岸,2010,87,2, 东 南 , 无电梯,中楼层, 精装 ,39.969857,http://bj.lianjia.com/xiaoqu/2011047640762/,1,116.787285,东方夏威夷北岸 精装两居室 高楼层  业主诚心出售,33,218,25015
普罗旺斯,2008,67,1, 南 , 无电梯,低楼层, 其他 ,39.962141,http://bj.lianjia.com/xiaoqu/2011047742177/,1,116.83273,普罗旺斯 正规南向一居室 业主靠谱出售 自住精装修,20,205,30598
模式口西里,1992,63,2, 南 北 , 无电梯,低楼层, 简装 ,39.939005,http://bj.lianjia.com/xiaoqu/1111027378401/,1,116.162938,板楼低楼层南北通透 业主诚心出售,6,232,36826
波普公社,NA,66,1, 北 , 无电梯,低楼层, 其他 ,39.74821285179,http://bj.lianjia.com/xiaoqu/1111027376035/,1,116.32963657379,不限购 房子满两年 业主诚心卖房 看房方便,20,215,32157
新村三里,1995,48,1, 南 , 无电梯,高楼层, 精装 ,39.840662,http://bj.lianjia.com/xiaoqu/1111027380643/,1,116.322472,房子满二年家庭名下还有一套房子南向一居室近天坛医院,6,238,48622
橄榄谷,NA,93,2, 南 , 无电梯,中楼层, 其他 ,39.958776,http://bj.lianjia.com/xiaoqu/2011047730781/,2,116.82225,橄榄谷精装修南向两居室,34,248,26667
惠民家园,2012,62,2, 南 , 有电梯,中楼层, 简装 ,39.944701,http://bj.lianjia.com/xiaoqu/1111027375167/,1,116.100772,惠民家园    南向  两居室  高楼层,20,245,39207
清和园,1996,49,1, 南 北 , 无电梯,低楼层, 简装 ,39.811499,http://bj.lianjia.com/xiaoqu/1111027378825/,1,116.439254,清和园 小户型 低楼层 看房方便,6,220,44391
荣丰2008,2003,27,1, 西 , 有电梯,高楼层, 其他 ,39.900529,http://bj.lianjia.com/xiaoqu/1111027378998/,0,116.343245,荣丰2008 东向小户型  视野开阔 户型方正,26,249,91916
苹果派,2007,38,1, 北 , 有电梯,高楼层, 精装 ,39.935758,http://bj.lianjia.com/xiaoqu/1111027378712/,0,116.58468,苹果派 精装开间 婚房装修 临近公园,11,245,64288
普罗旺斯,2008,69,1, 南 , 无电梯,中楼层, 精装 ,39.962141,http://bj.lianjia.com/xiaoqu/2011047742177/,1,116.83273,普罗旺斯 正规一居室 自住精装修 ,22,210,30173
青年新城,2015,69,1, 南 , 无电梯,高楼层, 精装 ,39.969548,http://bj.lianjia.com/xiaoqu/2011047841715/,1,116.782383,青年新城 南向一居 自行设计精装修,26,205,29442
福城上上城二季,2009,73,1, 南 , 无电梯,中楼层, 其他 ,39.963419,http://bj.lianjia.com/xiaoqu/2011047732958/,1,116.798268,燕顺路上上城二季纯南向正规一居室，经典户型，中间楼层,18,200,27398
金色漫香郡,2012,58,1, 南 , 无电梯,低楼层, 其他 ,39.721523,http://bj.lianjia.com/xiaoqu/1111027377360/,1,116.406687,金色漫香郡 1室1厅 228万,6,228,39311
中核二四小区,1995,78,2, 东南 , 无电梯,高楼层, 其他 ,39.958806,http://bj.lianjia.com/xiaoqu/2011047902678/,2,116.828054,中核二四小区 2室2厅 206万,6,206,26209
福城上上城五期,2009,93,3, 南 北 , 无电梯,中楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城上上城五期 3室1厅 240万,18,240,25735
天子庄园四期,2010,84,2, 西南 , 无电梯,中楼层, 其他 ,39.956037,http://bj.lianjia.com/xiaoqu/2011047785327/,1,116.877519,天子庄园四期 2室1厅 210万,11,210,25000
福城上上城五期,2009,88,2, 南 北 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城上上城五期 2室1厅 220万,28,220,24935
东贸国际,2011,63,1, 东南 , 无电梯,高楼层, 其他 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,1,116.796374,东贸国际 东南向一居室 精装修 拎包入住,27,200,31348
潮白人家,2010,62,1, 南 , 无电梯,低楼层, 其他 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家南向一居室，可改两居，中高楼层 自住装修,15,210,33600
华泰靖湘园,2013,86,2, 西 , 无电梯,中楼层, 精装 ,39.960127,http://bj.lianjia.com/xiaoqu/2011047806470/,1,116.828008,华泰靖湘园 西向精装两居室  有钥匙 看房随时,24,226,26261
45所1区,NA,78,2, 南 北 , 无电梯,高楼层, 其他 ,39.965122,http://bj.lianjia.com/xiaoqu/2011057748991/,1,116.819188,45所1去 南北通透两居室  顶层送阁楼 业主急售 ,4,220,28206
星河皓月,2009,84,2, 西南 , 无电梯,中楼层, 其他 ,39.987782,http://bj.lianjia.com/xiaoqu/2011047640765/,1,116.780446,燕顺路西南向精装两居室,18,248,29433
福城上上城三季,2010,95,2, 东北 , 无电梯,低楼层, 其他 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,1,116.782754,上上城三季  东北向正规两居   业主靠谱卖,26,248,26002
福城上上城五期,2009,87,3, 南 北 , 无电梯,中楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,2,116.85037,福成五期  南北通透  两居,28,210,23897
首尔甜城一期,2014,82,2, 南 北 , 无电梯,高楼层, 简装 ,40.008784,http://bj.lianjia.com/xiaoqu/2011047926381/,2,116.791581,首尔甜城南北通透二居室 中间楼层 业主诚心出售,33,245,29879
燕京航城,2009,87,2, 南 , 无电梯,低楼层, 其他 ,39.982484,http://bj.lianjia.com/xiaoqu/2011047640764/,1,116.805066,燕京航城纯南向两居室 看法随时 提前打电话,33,230,26346
惠民家园,2012,63,2, 南 , 有电梯,中楼层, 其他 ,39.944701,http://bj.lianjia.com/xiaoqu/1111027375167/,1,116.100772,惠民家园   两居室  南向  电梯房,19,210,32973
福泽御园,2007,87,2, 南 , 无电梯,中楼层, 其他 ,39.955437,http://bj.lianjia.com/xiaoqu/2011047640756/,1,116.836261,福成四期纯南向大两居室，中间楼层，靠谱出售。,18,230,26437
天洋城,2013,80,2, 东 , 无电梯,高楼层, 精装 ,39.970903,http://bj.lianjia.com/xiaoqu/2011047640650/,1,116.828287,天洋城 2室1厅 226万,31,226,27971
维多利亚,2009,78,1, 北 , 无电梯,中楼层, 其他 ,39.948694,http://bj.lianjia.com/xiaoqu/2011047744899/,0,116.819653,维多利亚  大开间  业主靠谱  随看房提前约,28,200,25615
天洋城,2011,87,2, 南 , 无电梯,低楼层, 其他 ,39.970903,http://bj.lianjia.com/xiaoqu/2011047640650/,1,116.828287,天洋城  南向两居室  简单装修 随时签约  ,24,240,27420
夏威夷蓝湾,2017,87,2, 南 , 无电梯,中楼层, 其他 ,39.911861,http://bj.lianjia.com/xiaoqu/2011047640763/,1,116.830908,夏威夷蓝湾 南向两居 业主诚售 ,33,239,27472
潮白星光公馆,2012,72,1, 西北 , 无电梯,低楼层, 其他 ,39.957451,http://bj.lianjia.com/xiaoqu/2011047744841/,1,116.798607,潮白星光公馆 商品房 西北向 中间楼层 一居室,21,220,30556
东方夏威夷,2008,64,1, 北 , 无电梯,低楼层, 其他 ,39.96503,http://bj.lianjia.com/xiaoqu/2011047640759/,1,116.795924,燕顺路 东方夏威夷 正规一居  诚心出售 看房方便,19,200,31250
清源东里,1990,53,2, 南 , 无电梯,中楼层, 简装 ,39.750474,http://bj.lianjia.com/xiaoqu/1111027378950/,1,116.347991,清源东里 2室1厅 220万,6,220,41191
金色漫香郡,2012,59,1, 南 , 无电梯,中楼层, 精装 ,39.721523,http://bj.lianjia.com/xiaoqu/1111027377360/,1,116.406687,金色漫香郡 1室1厅 215万,8,215,36404
税苑小区,2006,83,2, 南 北 , 无电梯,低楼层, 毛坯 ,39.956322,http://bj.lianjia.com/xiaoqu/2011048066219/,1,116.87714,税苑小区 2室1厅 210万,6,210,25302
新坐标,2008,121,2, 西南 , 无电梯,高楼层, 其他 ,39.954289,http://bj.lianjia.com/xiaoqu/2011047815323/,1,116.868351,新坐标 2室1厅 230万,33,230,19009
新锐时代,NA,84,2, 南 , 无电梯,高楼层, 其他 ,39.951838,http://bj.lianjia.com/xiaoqu/2011047774198/,1,116.850488,新锐时代 2室1厅 200万,28,200,23616
福城上上城六期,2013,75,2, 南 , 无电梯,中楼层, 其他 ,39.9692,http://bj.lianjia.com/xiaoqu/2011048071528/,1,116.846504,福成上上城六期  南向两居  新开社区  业主诚售,28,200,26646
新锐时代,NA,85,2, 南 , 无电梯,高楼层, 精装 ,39.951838,http://bj.lianjia.com/xiaoqu/2011047774198/,1,116.850488,新锐时代 2室1厅 210万,28,210,24706
