totalFloor,bathroom,furnished,unitPrice,area,address,direction,livingroom,totalPrice,floor,age,elevator,title
21,1, 简装 ,57199,71,柏林爱乐二期, 西北 ,1,410,低楼层,2005, 有电梯,柏林爱乐 6号线黄渠 正规大一居 不临街 免税
28,1, 精装 ,81688,52,西豪逸景, 东 ,1,426,中楼层,2002, 有电梯,西豪逸景精装正规一居改两居诚心出售中
20,2, 精装 ,43479,104,天伦锦城, 西 ,1,455,低楼层,2007, 有电梯,天伦锦城朝西两居 户型方正 诚心出售
6,2, 简装 ,48980,98,幸福时光, 南 北 ,1,480,中楼层,2004, 无电梯,幸福时光满五，南北通透，成熟社区，配套齐
12,2, 简装 ,56611,79,华龙美晟, 东 ,1,450,低楼层,2009, 有电梯,新小区，华龙美晟东向两居，总价低，永定门外地铁
6,2, 精装 ,71838,61,安贞西里, 南 北 ,1,439,高楼层,1985, 无电梯,满五业主只有一套住房 南北通透  双卧朝南
28,3, 毛坯 ,31114,128,星河皓月, 南 北 ,1,400,中楼层,2010, 无电梯,星河皓月 毛坯三居室 靠谱卖 有钥匙
5,2, 精装 ,87162,55,甘水桥, 南 ,1,480,中楼层,1983, 无电梯,东城地坛小学甘水桥小区双南向40万豪装进口家具家电
7,2, 简装 ,36037,111,望都家园, 南 北 ,2,400,中楼层,2001, 无电梯,望都家园南北通透 两居室  低楼层
6,3, 简装 ,48276,87,华龙苑南里, 南 北 ,1,420,低楼层,1995, 无电梯,商品房 满五年 位置优越 看房方便
6,2, 精装 ,49750,87,建东苑, 南 北 ,1,437,低楼层,2003, 无电梯,满两年，高原值，商品房，实验二小
6,2, 简装 ,44889,89,太平家园, 南 北 ,1,400,低楼层,1998, 无电梯,太平家园南北通透两居室   商满五年
5,2, 精装 ,87772,50,北太平庄路, 南 ,1,445,中楼层,1985, 无电梯,板楼正南朝向，精装修2居，交通方便
20,1, 精装 ,64918,72,鑫兆雅园北区, 东 ,1,470,高楼层,2003, 有电梯,商品房  诚心出售 接受价钱可签约
18,2, 简装 ,70935,56,农展南里, 东 ,1,400,低楼层,1987, 有电梯,农展南里两居室 紧邻地铁十号线团结湖站
6,2, 精装 ,52944,92,旗舰凯旋二三期, 南 北 ,2,492,低楼层,2008, 无电梯,旗舰凯旋二三期 2室2厅 492万
18,2, 精装 ,61869,79,安宁里南区, 东 ,1,490,中楼层,1999, 有电梯,满五年且业主名下只有一套的住房，楼层好
16,2, 精装 ,37535,106,天通苑东一区, 东南 ,1,400,中楼层,2001, 有电梯,电梯房大两居 东南金角 采光充足 视野开阔 满五唯一
6,3, 简装 ,57595,79,东安街头条1号院, 南 北 ,1,455,低楼层,1992, 无电梯,东安街头条1号院 南北通透 一小学区 业主诚心出售
17,2, 精装 ,37334,120,天通苑北二区, 南 ,1,448,低楼层,2005, 有电梯,北二区 全南两居 精装修 诚心出售 商品房高原值 
6,1, 精装 ,68997,67,沿海赛洛城, 东 西 ,1,468,中楼层,2007, 有电梯,沿海赛洛城东西通透一居，婚房装修，紧邻地铁
7,2, 简装 ,68216,61,冠庭园, 南 ,1,420,中楼层,2006, 无电梯,2006年商品房社区，落地窗 随时签约
26,1, 简装 ,88115,48,远见国际公寓, 南 ,0,430,低楼层,2008, 有电梯,此房满五年唯一全南向开间距离地铁7号线达官营站100米
4,2, 精装 ,79015,54,翠微路甲9号院, 东 ,1,433,中楼层,1963, 无电梯,翠微路甲9号院 2室1厅 433万
6,3, 简装 ,30062,158,倚山嘉园, 南 北 ,2,475,高楼层,2008, 无电梯,倚山嘉园 落地飘窗 复式结构 看房方便
15,1, 精装 ,75789,64,清枫华景园, 西南 ,1,488,中楼层,2004, 有电梯,清枫华景园西南向大一居 可改两居 不临街 诚意出售
5,2, 精装 ,97383,49,花园胡同8号院, 东 ,1,480,中楼层,1986, 无电梯,安定门内花园胡同8号院  双东向两居室 诚意出售
16,1, 毛坯 ,68934,65,莱圳家园, 南 ,1,450,中楼层,2012, 有电梯,莱圳家园 南向一居室 满两年 无遮挡 毛坯房
6,2, 毛坯 ,81133,57,安贞里, 南 北 ,1,470,低楼层,1986, 无电梯,安贞里  南北通透  带大客厅  一层带自建 
6,2, 其他 ,41772,99,龙锦苑东五区, 南 北 ,1,416,低楼层,2007, 无电梯,龙锦苑东五区 南北通透两居 业主诚心出售
12,3, 其他 ,26927,178,福成公寓A, 南 北 ,2,480,低楼层,2004, 无电梯,福成一期 南北通透精装大三居 满五年 随时看靠谱卖
6,2, 精装 ,73494,56,丝竹园小区, 南 ,1,417,中楼层,1989, 无电梯,满五年  名下只有一套 精装两居室 中间楼层 采光好
6,1, 简装 ,87500,56,百旺新城, 南 ,1,490,高楼层,2004, 无电梯,百旺新城全南一居中间楼层满两年商品房
6,1, 其他 ,88310,47,法华南里, 西 ,1,420,高楼层,1993, 无电梯,天坛边法华南里 西向一居 培新学区房 
6,2, 简装 ,62033,66,智学苑, 东 西 ,1,415,高楼层,1999, 无电梯,智学苑 小两居室户型 东西朝向 配套成熟 满五年
21,1, 精装 ,79131,57,东恒时代二期, 东北 ,1,455,中楼层,2006, 有电梯,精装一居 有学区，普通住宅，无个税
12,2, 简装 ,94280,47,幸福南里, 南 北 ,0,445,中楼层,1985, 有电梯,幸福南里小两居 楼龄新 有自建 可贷款
6,2, 简装 ,43579,112,朝阳新城一区, 南 北 ,2,490,高楼层,2006, 无电梯,朝阳新城一区 少有全明格局 南北通透两居 诚心出售
30,1, 精装 ,68182,66,世纪金色嘉园, 东北 ,1,450,低楼层,2002, 有电梯,世纪金色嘉园东北向一居房源出售
7,1, 简装 ,105393,40,翠微路平台村, 南 ,1,430,中楼层,1991, 无电梯,翠微学区独立小区板楼中间层南向一居诚心出售
5,2, 简装 ,63512,66,天秀花园澄秀园, 东 ,1,420,高楼层,2007, 无电梯,天秀花园，07年商品房社区，格局方正，
26,1, 精装 ,63955,73,望京新城, 东南 ,1,470,低楼层,1997, 有电梯,望京新城  满五年一居  前后有花园
16,2, 精装 ,52072,79,丽景馨居, 西北 ,1,416,低楼层,2001, 有电梯,丽景馨居 2室1厅 416万
8,1, 精装 ,74663,62,沿海赛洛城, 南 ,1,465,中楼层,2007, 有电梯,沿海赛洛城 南向采光充足 无遮挡
11,1, 简装 ,60090,67,柏林爱乐三期, 东 ,1,405,中楼层,2007, 有电梯,东向一居 高层 采光好 无遮挡 诚心靠谱出售
26,1, 简装 ,60791,65,北苑家园茉藜园, 西南 ,1,400,高楼层,2004, 有电梯,北苑家园茉藜园满五年家庭就一套房大一居业主诚意出售
6,3, 精装 ,44654,90,慧华苑, 南 北 ,1,403,低楼层,1996, 无电梯,商品房满五年 首套房1.5%契税 精装修 急售
27,1, 精装 ,54667,75,华富丽苑, 东 ,1,410,高楼层,2007, 有电梯,华富丽苑07年商品房，大一居室改两居
18,2, 精装 ,73870,65,农展南里, 西南 ,1,482,中楼层,1987, 有电梯,房屋满五年 西南金角 精装修 两居带客厅 近农展公园
6,3, 精装 ,35952,130,天通苑东一区, 南 北 ,1,470,中楼层,2001, 无电梯,天通苑东一区板楼三居  精装修 板楼三层
6,2, 简装 ,55810,78,开阳里一区, 东 西 ,1,440,高楼层,2000, 无电梯,南二环 开阳里一区 东西通透2居室 近地铁4+14号线 
16,2, 简装 ,42663,105,宏大北园, 南 北 ,1,450,中楼层,2007, 有电梯,西红门宏大北园南北通透两居 满五年一套 好楼层 诚售
5,2, 简装 ,89999,53,幸福二村, 南 北 ,1,485,中楼层,1984, 无电梯,幸福二村 南北通透 中高楼层 朝阳实验学区
21,1, 精装 ,60160,66,石佛营东里128号院, 西南 ,1,400,高楼层,2000, 无电梯,满5年唯一  精装修  电梯房 朝阳公园附近
6,2, 精装 ,59616,78,南十里居, 西南 ,1,465,高楼层,1995, 无电梯,♥四环边♥朝阳公园旁 免税费 新装修大两居 朝向好
7,1, 简装 ,100649,44,新中西街, 东 南 ,1,450,中楼层,1990, 无电梯,   东南一居室  房本满五年  中间楼层 采光好
27,2, 简装 ,51218,87,旭辉奥都, 南 北 ,1,450,高楼层,2008, 有电梯,两居室  带燃气 南北通透  民水民电 不限购
6,2, 精装 ,45978,87,三合南里, 南 北 ,1,400,中楼层,1998, 无电梯,大兴黄村 三合南里 南北通透两居室
6,2, 简装 ,79094,61,三义东里, 南 北 ,1,485,高楼层,1983, 无电梯,三义东里南北通透两居室 临地铁 业主诚售
18,2, 简装 ,65720,65,东三环南路, 西南 ,1,430,低楼层,1985, 有电梯,满五年公房名下就一套，西南向采光充足。方便看随时签
6,2, 简装 ,51493,87,中泽雅园, 南 北 ,1,452,低楼层,2004, 无电梯,中泽雅园 正规两居室，户型方正
6,2, 简装 ,75482,60,永泰园, 南 ,1,455,中楼层,1998, 无电梯,北京二十中学区房 满五年 全南向 中间层板楼
11,2, 精装 ,45455,88,裕龙三区, 南 ,1,400,高楼层,2008, 有电梯,正规纯南两居，主卧朝南，次卧朝南
6,2, 简装 ,62383,68,富卓苑, 南 北 ,1,430,中楼层,2000, 无电梯,地铁4号线 富卓苑 南北通透 两居室 楼层好 采光佳
17,2, 精装 ,36041,134,天通西苑三区, 南 北 ,2,485,中楼层,2003, 有电梯,天通西苑三区 2室2厅 485万
6,2, 精装 ,42238,106,龙跃苑三区, 南 北 ,1,450,中楼层,2005, 无电梯,南北通透两居室，小区中位置，中间楼层
6,2, 精装 ,78681,59,皂君东里, 东 西 ,1,465,中楼层,1988, 无电梯,皂君东里 东西通透两居室 中间楼层 
6,3, 精装 ,38477,124,龙锦苑东二区, 南 西 北 ,2,480,中楼层,2008, 无电梯,龙锦苑东二区，中间楼层，全明格局，自住三居
17,1, 简装 ,77187,58,小马厂东里, 南 ,1,450,中楼层,1989, 有电梯,小马厂东里 南向正规一居室 视野开阔
23,1, 精装 ,71693,65,朝阳无限, 西南 ,1,466,高楼层,2003, 有电梯,朝阳无限精装两居 免税房 临近地铁公交 临近商场公园
18,3, 精装 ,52748,91,定福家园2号院, 南 西 北 ,0,480,高楼层,2006, 有电梯,6号线褡裢坡地铁口，南北通透，房本满五年，
11,1, 精装 ,73829,66,玉海园一里, 南 西 北 ,1,490,高楼层,1998, 无电梯,玉海园一里精装电梯房满五年商品房
6,2, 精装 ,44319,98,龙腾苑六区, 南 北 ,1,438,高楼层,2003, 无电梯,龙腾苑六区 经济适用房满五年两居 自住装修
17,2, 其他 ,44392,101,天通苑东二区, 东南 ,1,450,高楼层,2001, 有电梯,商品房，高原值，东南金角 精装修 诚心卖
5,3, 简装 ,39650,121,宁馨苑, 南 北 ,1,480,中楼层,2002, 无电梯,宁馨苑 南北通透 临近昌平线（东关站） 正规三居室
6,2, 简装 ,80351,57,罗庄西里, 南 北 ,1,458,低楼层,1996, 无电梯,罗庄西里满五年唯一南北通透两居室
21,1, 精装 ,62148,69,晶都国际, 南 ,1,430,低楼层,2006, 有电梯,紧邻东四环满5年唯一，年轻小白领首选投资自住
6,2, 简装 ,69610,58,动力厂宿舍, 南 北 ,1,410,中楼层,1988, 无电梯,中间层南北通透两居室 海淀实验二小学区房
6,2, 精装 ,45673,91,天通苑本六区, 南 北 ,1,419,高楼层,2000, 无电梯,天通苑商品房满五年 精装修 南北通透
28,1, 精装 ,68772,71,后现代城, 西 ,1,490,中楼层,2007, 有电梯,后现代城 高层大一居 诚意出售 随时签约 免税
17,2, 精装 ,40459,118,天通苑北二区, 南 北 ,1,480,低楼层,2005, 有电梯,北二区南北通透带电梯厅南两居满五精装楼层好看房随时
7,2, 简装 ,54690,91,北小园, 南 北 ,2,498,低楼层,2001, 无电梯,北小园 低层2居室 双卫户型 适合老人
10,3, 精装 ,41819,110,空港吉祥花园, 南 北 ,2,460,低楼层,2008, 有电梯,三居室 诚心出售 满五年北京就一套
6,3, 精装 ,53944,83,东辰小区, 东 西 ,2,450,低楼层,1998, 无电梯,免税 精装三居 老人小孩都适合居住 送储物间
5,3, 简装 ,43435,99,裕祥花园, 南 北 ,1,430,高楼层,1996, 无电梯,裕祥花园三居 满五免税房 视野开阔 业主诚售
7,4, 简装 ,37399,123,北店嘉园, 南 北 ,1,460,高楼层,2003, 无电梯,6+7复式，简装修，钢混结构，看房提前约
7,1, 精装 ,77814,55,天桥北里, 西 ,1,430,中楼层,2002, 无电梯,满五年首套商品房 紧邻友谊医院 地铁7号线
6,3, 简装 ,41168,97,天鑫家园, 南 北 ,1,402,高楼层,2001, 无电梯,双卧朝南   商品房社区  满两年
6,2, 简装 ,89234,51,东王庄, 南 北 ,1,460,低楼层,1995, 无电梯,东王庄小2居室 业主自住 看房方便 交通便捷
6,2, 精装 ,41748,103,龙锦苑二区, 南 北 ,2,430,高楼层,2005, 无电梯,距离平西府地铁600米 有上学名额
6,2, 精装 ,78465,59,东馨园, 南 北 ,1,470,中楼层,1992, 无电梯,满五年商品房 业主自住 中间楼层 南北向
26,1, 精装 ,65114,69,怡海花园恒丰园, 东南 ,1,450,高楼层,2005, 有电梯,怡海花园六期 东南一居 高楼层 精装修 拎包入住
6,2, 简装 ,47106,101,龙腾苑二区, 南 北 ,1,480,中楼层,2003, 无电梯,龙腾苑二区 2室1厅 480万
5,2, 简装 ,96375,43,鸭子桥北里, 南 北 ,1,420,高楼层,1978, 无电梯,鸭子桥北里    南北通透正规两居，看房方便
28,2, 精装 ,45046,91,四方景园二区, 东北 ,1,410,中楼层,2005, 有电梯,四方景园  精装两居   三环边
32,2, 精装 ,40908,107,天通西苑三区, 东 ,1,440,中楼层,2003, 有电梯,西三区，东向自住2居，商品房满五年家庭一套住房
6,2, 简装 ,75439,57,南沙滩小区, 南 北 ,1,430,低楼层,1983, 无电梯,南沙滩小区 2室1厅 430万
6,2, 精装 ,43832,93,葡东小区, 东南 ,1,410,低楼层,2002, 无电梯,葡东小区 2室1厅 410万
32,2, 精装 ,41689,95,天通西苑二区, 东北 ,1,400,高楼层,2003, 有电梯,地铁沿线 明厨明卫两居 商品房高原值 高层观景房
9,3, 精装 ,41347,119,怡馨家园, 南 北 ,2,495,高楼层,2004, 有电梯,怡馨家园精装修南北通透双卫3居室 飘窗大卧室
6,3, 精装 ,27951,161,阳光邑上, 南 北 ,3,450,低楼层,2011, 有电梯,阳光邑上 南北朝向下跃 带花园
6,2, 精装 ,46244,97,万润家园, 南 北 ,2,450,低楼层,2003, 无电梯,万润家园  南北通透两居室  户型方正
7,3, 精装 ,51541,92,龙泽苑西区, 南 北 ,1,475,中楼层,2000, 无电梯,南北通透，采光四层，业主随时签合
6,2, 精装 ,46854,93,万科四季花城, 南 北 ,2,440,中楼层,2008, 无电梯,满五年，业主家庭名下一套住宅，公摊小，南北双通透
7,2, 精装 ,48215,87,华龙苑北里, 南 西北 ,1,420,低楼层,2007, 有电梯,华龙苑北里 业主自住两居室 商品房
9,2, 简装 ,51575,91,顺驰领海, 南 ,2,470,高楼层,2011, 有电梯,顺驰领海南向两居室 满五年 高楼层 采光好 业主诚售
6,2, 精装 ,67242,68,后屯路32号院, 南 北 ,1,460,低楼层,1996, 无电梯,南北通透 正规两居室 配套完善 出行方便
16,3, 精装 ,32272,145,天通苑北一区, 南 北 ,2,470,低楼层,2004, 有电梯,北一区 南北通透 精装修三居  商品房高原值 诚心出售
22,2, 简装 ,46088,97,顶秀欣园西苑, 西北 ,1,450,低楼层,2003, 有电梯,宋家庄地铁房 二居室满五年 有电梯
6,3, 精装 ,31168,128,星河皓月, 南 北 ,2,400,低楼层,2009, 无电梯,星河皓月 板楼南北大三居 40万精装全送拎包入住
6,2, 简装 ,50640,89,运河居, 南 北 ,2,455,高楼层,2005, 无电梯,通州新城 运河居 地铁两居室 免税
7,3, 简装 ,39057,121,风雅园二区, 南 北 ,2,475,中楼层,2000, 无电梯,商品房三居室，中间楼层，看房方便
7,2, 精装 ,52543,77,北店嘉园, 南 北 ,1,405,中楼层,2003, 无电梯,北店嘉园  钢混结构   业主诚售
6,2, 简装 ,50319,87,建东苑, 南 北 ,1,442,中楼层,2003, 无电梯,建东苑 南北通透两居室 中楼层商品房 
11,3, 精装 ,30251,143,建安里小区, 南 北 ,2,435,高楼层,2003, 有电梯,建安里小区带电梯交通便利配套完善
6,1, 精装 ,95349,43,西王庄小区, 南 ,1,410,中楼层,1987, 无电梯,西王庄小区，精装修婚房一居室，全明格局
6,2, 精装 ,45476,107,景欣园, 南 北 ,2,487,高楼层,2000, 无电梯,景欣园 2室2厅 487万
19,2, 简装 ,57332,86,圣淘沙, 东北 ,1,495,中楼层,2007, 有电梯,明厨明卫，商品房小区，中间层，两居大客厅
28,3, 精装 ,27516,165,星河皓月, 南 北 ,2,454,高楼层,2009, 无电梯,星河皓月精装复试，视野开阔，看房有钥匙！
7,3, 其他 ,39109,120,天通苑东三区, 南 西 北 ,1,470,中楼层,2002, 无电梯,东三区优质三居室 精装修 明厨明卫
6,2, 简装 ,55246,82,周庄嘉园东里, 南 北 ,1,456,中楼层,2002, 无电梯,周庄嘉园东里 2室1厅 456万
10,1, 精装 ,88713,52,紫薇天悦, 东 ,0,470,中楼层,2009, 有电梯,陈经纶学区房，满两年，原值高，不临街
20,2, 精装 ,43251,99,天通苑中苑, 东南 ,1,430,中楼层,2008, 有电梯,房子保持的不错，精装修，经济适用房
16,2, 简装 ,52006,87,西引力, 西南 ,1,455,中楼层,2005, 有电梯,西引力 西南两居 采光充足 离地铁近
6,5, 精装 ,22642,212,西湖新村, 南 北 ,2,480,高楼层,2000, 无电梯,西湖新村6+7复式，落地窗采光好，南北双露台。
22,1, 精装 ,88552,47,首城国际, 东 ,0,420,低楼层,2010, 有电梯,交易仅有契税  诚心出售  有学区 无户口 可贷款
16,2, 精装 ,43640,105,宏大北园, 南 北 ,1,460,高楼层,2007, 有电梯,满五年 南北通透 采光好 税费少
16,3, 简装 ,27048,158,龙庭公寓, 东 南 ,1,430,中楼层,2002, 有电梯,正规三居室 中间楼层 满五年商品房 看房方便
6,8, 精装 ,17409,247,樱花园一区, 南 北 ,3,430,高楼层,1999, 无电梯,大户型 南北通透 满五年 装修好 业主诚售
6,2, 简装 ,47007,104,风雅园三区, 南 北 ,2,490,低楼层,2000, 无电梯,风雅园三区，南北通透一层两居，商品房，居住舒适。
6,2, 精装 ,83911,57,白纸坊东街25号院, 东 西 ,1,485,高楼层,1986, 无电梯,广电局单位 半步桥学区 满五年唯一住房 4号线地铁沿线
6,2, 精装 ,95147,46,北洼路42号院, 南 ,1,445,低楼层,1984, 无电梯,首师大附中，低楼层正规两居室，全南向阳光房没有遮挡
